id;cd
55456176964611ec8e440a580a830a81;22150173
5551a7b3149611f0bf700a580a811409;27150918
5558d448f94f11ecbb910a580a830630;18217000
5561c319964611ec8e440a580a830a81;22150174
556dd7a3a39111ec8e440a580a830a81;PO-DIG-OTH
557fab5c964611ec8e440a580a830a81;22150175
561628dfa6ce11ed863a0a580a820a0d;FB-FA-04
562b27245ec911ee87160a580a810e07;20150903
5659781bcde911ebabf50a580a810864;FB-SH-07
56ada703f13e11ecbb910a580a830630;MA
56bb86ada6cd11ed863a0a580a820a0d;FB-SV-04
56ddf83ea6cc11edaf540a580a800617;FA
56ff0d4d964811ec8e440a580a830a81;22201000
5747b56e962b11ec8e440a580a830a81;18150152
57772e2c962411ec8e440a580a830a81;18151112
57951da107f711edad300a580a800632;FB-SC
57a0fcaf962411ec9eb30a580a800b80;18151113
57a6c562962b11ec8e440a580a830a81;18150153
582fa415962b11ec9eb30a580a800b80;18150154
585b73af962411ec8e440a580a830a81;18151114999
586bf9d1465111edad300a580a800632;SC-LAU
5884cd02962411ec9eb30a580a800b80;18151115999
5898c629962b11ec9eb30a580a800b80;18150155
58a71810964811ec9eb30a580a800b80;22202000
58ca3060964811ec8e440a580a830a81;22211000
58d759d5962411ec9eb30a580a800b80;18151900
58e580a3964811ec9eb30a580a800b80;22212000
58ffca02962411ec8e440a580a830a81;18151901
590181544f5411ebb3830a580a830195;VI-SHP-FOU
5927eb75962411ec8e440a580a830a81;18152101
599923d8962411ec8e440a580a830a81;18152102
59ab99c8962411ec9eb30a580a800b80;18152103
59be380b962411ec8e440a580a830a81;18153100
59d198fe962411ec8e440a580a830a81;18154100
59e435fb962411ec9eb30a580a800b80;18154200
59eb910b402211ee9da30a580a811419;14101000
59ec66bebb1f11ef8ff80a580a8114ef;28157107
59f85a3e962411ec9eb30a580a800b80;18154300
5a077e09402211ee8ad90a580a830e17;14102000
5a0e7a51962411ec9eb30a580a800b80;18154400
5a1bdf7ab14111ed9c8c0a580a800617;BE-SHP-FOU
5a1fe011962411ec8e440a580a830a81;18154500
5a1fe71d402211ee8ad90a580a830e17;14103000
5a33e4cc402211ee9da30a580a811419;14103100
5a362734962411ec8e440a580a830a81;18154600
5a46f722402211ee8ad90a580a830e17;14103200
5a5f1384402211ee9da30a580a811419;14103300
5a5fcea4962411ec9eb30a580a800b80;18154700
5a72bb07962411ec8e440a580a830a81;18155101
5a7867f5402211ee9da30a580a811419;14103400
5a81d17e962b11ec9eb30a580a800b80;18150156
5a90f90f402211ee9da30a580a811419;14103500
5a9cd7a7962411ec9eb30a580a800b80;18155102
5aa5b99b402211ee9da30a580a811419;14103700
5ab80922402211ee9da30a580a811419;14103800
5ace0225402211ee9da30a580a811419;14104000
5acf53b6607c11ebaa780a580a8006b4;29155105
5addb3a25a7e11eb99920a580a830558;FB-VI-05
5ae6451b402211ee9da30a580a811419;14105000
5aeb420d962b11ec8e440a580a830a81;18150157
5b07611c402211ee8ad90a580a830e17;14106100
5b2263c2402211ee9da30a580a811419;14106200
5b3b33d9964c11ec8e440a580a830a81;19160000
5b3c5468402211ee9da30a580a811419;14106300
5b4f674f402211ee9da30a580a811419;14120000
5b67d153402211ee9da30a580a811419;14131000
5b8396bd402211ee9da30a580a811419;14132000
5ba28fc9402211ee8ad90a580a830e17;14133100
5bb8cb40962b11ec8e440a580a830a81;18150158
5bcecff8402211ee8ad90a580a830e17;14133200
5be95cdd402211ee8ad90a580a830e17;14134100
5bfb5de4402211ee9da30a580a811419;14140000
5bfe11a3962b11ec8e440a580a830a81;18150159
5c10baa8402211ee9da30a580a811419;14150101
5c13cdf2c4cf11eebf460a580a810ef1;FB-GR-03
5c294c12402211ee8ad90a580a830e17;14150102
5c39c6d9402211ee8ad90a580a830e17;14150104
5c4a3574962b11ec9eb30a580a800b80;18150160
5c4ed52c402211ee9da30a580a811419;14150117
5c5ea8f12cc911ee8ad90a580a830e17;13150256
5c6199e0402211ee9da30a580a811419;14150127
5c801e6b402211ee9da30a580a811419;14150132
5c8489f5d29311efb9c10a580a821599;FB-OR
5c94fa17962b11ec9eb30a580a800b80;18150161
5c987673964811ec8e440a580a830a81;22213000
5ca46f5d402211ee9da30a580a811419;14150155
5cac7bd5336311eda34f0a580a820c1d;EU-SHP-LUX
5cbba0e0402211ee9da30a580a811419;14150183
5ccf9e5c402211ee8ad90a580a830e17;14150184
5ce6d89db13c11ed9c8c0a580a800617;SV-LAU
5ce967f5402211ee8ad90a580a830e17;14150258
5cef5a93a6cd11edaf540a580a800617;FB-SV-05
5cfffd3b402211ee8ad90a580a830e17;14150259
5d01507a962b11ec9eb30a580a800b80;18150162
5d15cf36402211ee8ad90a580a830e17;14150260
5d2d9d06402211ee8ad90a580a830e17;14150261
5d37e78ba6cb11ed863a0a580a820a0d;SV
5d440b3c402211ee8ad90a580a830e17;14150262
5d56b232a6ce11edaf540a580a800617;FB-FA-05
5d6108c6402211ee9da30a580a811419;14150263
5d7ddfff402211ee8ad90a580a830e17;14150264
5d8ea894402211ee9da30a580a811419;14150265
5d9f98df402211ee8ad90a580a830e17;14150266
5da0223be79a11ef8ff80a580a8114ef;14251000
5db48018402211ee9da30a580a811419;14150267
5dce4a0a402211ee8ad90a580a830e17;14150268
5dd52acc38e911eda34f0a580a820c1d;FB-EU-03
5de442b1402211ee9da30a580a811419;14150269
5deba0f8a6e811edaf540a580a800617;FB-PR-07
5dfc0fd4402211ee8ad90a580a830e17;14150270
5e0f0f9ca7c311ed863a0a580a820a0d;28100000
5e127ea8402211ee9da30a580a811419;14150271
5e278ca8402211ee8ad90a580a830e17;14150272
5e33fd62a7c311edaf540a580a800617;28101000
5e3967a0402211ee9da30a580a811419;14150900
5e3a8ddd0f9311f0919c0a580a8215fb;27218000
5e4f60a5402211ee9da30a580a811419;14150901
5e6113ed402211ee9da30a580a811419;14150902
5e727866402211ee8ad90a580a830e17;14150903
5e788416a38f11ec9eb30a580a800b80;PO-SHP-LUX
5e81596ea7c311ed863a0a580a820a0d;28102000
5e8341f2402211ee9da30a580a811419;14150904
5e980278402211ee9da30a580a811419;14150905
5e99c370a7c311ed863a0a580a820a0d;28103000
5eace967402211ee8ad90a580a830e17;14150906
5eb7c17eb6b511ed863a0a580a820a0d;19106300
5ebae002a7c311ed863a0a580a820a0d;28103100
5ec1d0fb402211ee8ad90a580a830e17;14150907
5ed34a04a7c311ed863a0a580a820a0d;28103200
5ed99ebf402211ee8ad90a580a830e17;14150908
5ee65d74a7c311edaf540a580a800617;28103300
5eed7580402211ee9da30a580a811419;14150909
5ef88546a7c311ed863a0a580a820a0d;28103400
5f00d676402211ee9da30a580a811419;14150910
5f02554a962411ec8e440a580a830a81;18155103
5f09a3a3962b11ec9eb30a580a800b80;18150163
5f165a4a402211ee9da30a580a811419;14150911
5f25469d962411ec8e440a580a830a81;18155104
5f2882c3402211ee9da30a580a811419;14150912
5f2fc3daf94811ec86e50a580a82031b;19158100
5f30fb07a7c311edaf540a580a800617;28103500
5f39914f962411ec9eb30a580a800b80;18155105
5f3c58e7402211ee9da30a580a811419;14150913
5f4d4062962411ec9eb30a580a800b80;18155106
5f4e9529a7c311edaf540a580a800617;28103700
5f52ee2b402211ee9da30a580a811419;14150914
5f5fdea0962411ec8e440a580a830a81;18155107
5f610b1aa7c311ed863a0a580a820a0d;28103800
5f68985b402211ee8ad90a580a830e17;14150915
5f7411c1c8ff11eb8d6f0a580a80024a;SH-DIG-OTH
5f789266962b11ec8e440a580a830a81;18150164
5f7b989ca7c311edaf540a580a800617;28104000
5f7c211d402211ee9da30a580a811419;14150916
5f909287402211ee9da30a580a811419;14151107
5f98e49ea7c311edaf540a580a800617;28105000
5fa7c40c402211ee9da30a580a811419;14151108
5fadf29ca7c311ed863a0a580a820a0d;28106100
5faec1f3962411ec8e440a580a830a81;18155108
5fafbab98ffe11ec9eb30a580a800b80;MR
5fcbdb80a7c311edaf540a580a800617;28106200
5fd71172402211ee9da30a580a811419;14151109
5fe88a9ea7c311ed863a0a580a820a0d;28120000
5feb35fd402211ee8ad90a580a830e17;14151132
5feba345962411ec9eb30a580a800b80;18155109
5ffe2176402211ee9da30a580a811419;14151133
60064bd0a7c311ed863a0a580a820a0d;28131000
60179cef402211ee9da30a580a811419;14151134-DELETE
6018ea12a7c311edaf540a580a800617;28132000
601c9e0ee79b11efb9c10a580a821599;23251000
602cf9b2402211ee9da30a580a811419;14151900
60346154a7c311edaf540a580a800617;28133100
60354714965a11ec9eb30a580a800b80;22155108
60447959402211ee9da30a580a811419;14151901
60455146a7c311edaf540a580a800617;28133200
6049dab6964711ec9eb30a580a800b80;22154300
605dce01402211ee8ad90a580a830e17;14152101
6063d522a7c311ed863a0a580a820a0d;28134100
607699d5a7c311ed863a0a580a820a0d;28140000
60772265402211ee8ad90a580a830e17;14152102
60894add402211ee8ad90a580a830e17;14152103
60908a77a7c311ed863a0a580a820a0d;28150101
609cf9ad402211ee9da30a580a811419;14153100
60a2d9f9a7c311ed863a0a580a820a0d;28150102
60b64e58402211ee8ad90a580a830e17;14154100
60c221cba7c311ed863a0a580a820a0d;28150104
60c67ab4402211ee9da30a580a811419;14154200
60d50e2ba7c311edaf540a580a800617;28150114
60db8957402211ee9da30a580a811419;14154300
60e9597da7c311edaf540a580a800617;28150117
60f5c822402211ee9da30a580a811419;14154400
60fba85da7c311ed863a0a580a820a0d;28150127
610afe18402211ee8ad90a580a830e17;14154500
6117e2efa7c311ed863a0a580a820a0d;28150132
611cff3e402211ee9da30a580a811419;14154600
612e9f41a7c311ed863a0a580a820a0d;28150136
6132d17c402211ee8ad90a580a830e17;14154700
61440f93402211ee8ad90a580a830e17;14155108
614730efa7c311edaf540a580a800617;28150137
61579799402211ee8ad90a580a830e17;14155160
616fb381402211ee8ad90a580a830e17;14155161
6175ba63a7c311ed863a0a580a820a0d;28150142
618986ac964711ec8e440a580a830a81;22154400
61942b7c402211ee8ad90a580a830e17;14155162
6194b415a7c311ed863a0a580a820a0d;28150146
61aeb80d402211ee9da30a580a811419;14156101
61b55b77a7c311ed863a0a580a820a0d;28150150
61cffbb0402211ee9da30a580a811419;14157101
61d2a712a7c311edaf540a580a800617;28150151
61e77b54402211ee9da30a580a811419;14157102
61f068aaa7c311ed863a0a580a820a0d;28150183
6200bbf6a7c311edaf540a580a800617;28150184
6206c32b402211ee9da30a580a811419;14157103
62155568a7c311edaf540a580a800617;28150214
621ff0d7402211ee8ad90a580a830e17;14157104
6221b490464f11eda34f0a580a820c1d;MA-SHP-LUX
622cae5ea7c311ed863a0a580a820a0d;28150215
623378de402211ee8ad90a580a830e17;14157900
6239ac8ac8fd11ebabf50a580a810864;FB-SH
624147d0a7c311ed863a0a580a820a0d;28150221
624664a2402211ee8ad90a580a830e17;14158100
62491d17465011eda34f0a580a820c1d;MA-HOS
62582acba7c311edaf540a580a800617;28150227
6258b42a402211ee8ad90a580a830e17;14160000
6267c31a962b11ec8e440a580a830a81;18151110
6269de72a7c311ed863a0a580a820a0d;28150240
6271e080402211ee8ad90a580a830e17;14170000
627caf06962411ec8e440a580a830a81;18155110
62856883402211ee8ad90a580a830e17;14180000
6287782da7c311edaf540a580a800617;28150241
6290ab98962411ec9eb30a580a800b80;18155111
62998d77402211ee9da30a580a811419;14191000
629ef834a7c311ed863a0a580a820a0d;28150242
62abd4bb962411ec9eb30a580a800b80;18155112
62b13376402211ee8ad90a580a830e17;14201000
62b3b850a7c311edaf540a580a800617;28150243
62ba1bf4465211edad300a580a800632;SE-ANC-OTH
62c35be9402211ee8ad90a580a830e17;14202000
62c7c12e962411ec9eb30a580a800b80;18155113
62d30086a7c311ed863a0a580a820a0d;28150244
62dc89ed402211ee9da30a580a811419;14211000
62e75721962411ec9eb30a580a800b80;18155114
62f2bd22a7c311edaf540a580a800617;28150245
62f3e1de402211ee8ad90a580a830e17;14212000
6303c10c402211ee9da30a580a811419;14213000
630f6ce4a7c311edaf540a580a800617;28150246
6319b1c4962411ec9eb30a580a800b80;18155117
631acb7f402211ee9da30a580a811419;14217000
63220a86a7c311edaf540a580a800617;28150247
632ceba7962411ec9eb30a580a800b80;18155118
63330e72402211ee9da30a580a811419;14221001
633dd048a7c311ed863a0a580a820a0d;28150900
63426f7a962411ec9eb30a580a800b80;18155119
6346e497402211ee9da30a580a811419;14221002
634a979f964711ec8e440a580a830a81;22154500
634e23faa7c311ed863a0a580a820a0d;28150901
6355a9e9962411ec8e440a580a830a81;18155120
635870ce402211ee9da30a580a811419;14221003
635ec569a7c311edaf540a580a800617;28150902
636bf820402211ee8ad90a580a830e17;14221004
63700fbc962411ec8e440a580a830a81;18155121
637243e2964711ec8e440a580a830a81;22154600
637c86fda7c311ed863a0a580a820a0d;28150903
638089ed962411ec9eb30a580a800b80;18155122
6382670f402211ee9da30a580a811419;14221005
6396bbd5964711ec8e440a580a830a81;22154700
63992362402211ee9da30a580a811419;14221006
63a14caba7c311edaf540a580a800617;28150904
63b201db402211ee8ad90a580a830e17;14221007
63b8a59fa7c311ed863a0a580a820a0d;28150905
63bc0cdf962411ec8e440a580a830a81;18155123
63c19bb53ab811ee8ad90a580a830e17;29216000
63c318a4402211ee9da30a580a811419;14221008
63cd3f11a7c311ed863a0a580a820a0d;28150906
63d5b686402211ee8ad90a580a830e17;14221009
63d7f8c0962411ec9eb30a580a800b80;18155124
63e742bc402211ee8ad90a580a830e17;14221010
63e819ada7c311edaf540a580a800617;28150907
63f5c1b2402211ee8ad90a580a830e17;14221011
64062901a7c311edaf540a580a800617;28150908
64065b52962411ec8e440a580a830a81;18156101
640922aa402211ee8ad90a580a830e17;14221012
641724a3962411ec9eb30a580a800b80;18156102
6418c704a7c311ed863a0a580a820a0d;28150909
641dbc1e402211ee8ad90a580a830e17;14221013
64337a93a7c311edaf540a580a800617;28150910
6433b4d2402211ee9da30a580a811419;14222001
644cbb64402211ee8ad90a580a830e17;14222002
644fdc96a7c311ed863a0a580a820a0d;28150911
64638ba8a7c311ed863a0a580a820a0d;28150912
64643336962411ec9eb30a580a800b80;18156103
6468ce9e402211ee9da30a580a811419;14222003
647d681b402211ee9da30a580a811419;14230000
64803b07a7c311edaf540a580a800617;28150913
649228a2402211ee9da30a580a811419;14250000
64923c69a7c311edaf540a580a800617;28150914
64a00345962411ec8e440a580a830a81;18156104
64ac7b8aa7c311ed863a0a580a820a0d;28150915
64cb9beca7c311edaf540a580a800617;28150916
64dcda5fa7c311ed863a0a580a820a0d;28151105
64f62021bac111eea14f0a580a830e8f;FB-SP-03
64f98a21a7c311ed863a0a580a820a0d;28151107
6509683ea7c311edaf540a580a800617;28151108
652c3281a7c311edaf540a580a800617;28151109
6546e673a7c311edaf540a580a800617;28151125
65550317a6cd11edaf540a580a800617;FB-SV-06
6566a3d8a7c311ed863a0a580a820a0d;28151126
6583ef75a7c311edaf540a580a800617;28151127
659554faa7c311ed863a0a580a820a0d;28151128
65ae824ca7c311ed863a0a580a820a0d;28151131
65cb24f7149511f099a60a580a821017;26150918
65cda30ea7c311ed863a0a580a820a0d;28151900
65dc2d2f0f9411f094bf0a580a81060f;28218000
65e040b0a7c311ed863a0a580a820a0d;28151901
65ff39f7a7c311edaf540a580a800617;28152101
660773a4f05711efbb190a580a831108;29218000
6616d10d465111edad300a580a800632;SC-HOS
661f1e72a7c311ed863a0a580a820a0d;28152102
663a2084a7c311ed863a0a580a820a0d;28152103
664d0bd9a7c311edaf540a580a800617;28153100
6668d1a6a7c311ed863a0a580a820a0d;28154100
6685a80ba7c311edaf540a580a800617;28154200
66a9d1dda7c311edaf540a580a800617;28154300
66c40cfee7a111efb9c10a580a821599;28251000
66c8f309a7c311ed863a0a580a820a0d;28154400
66e3f51ba7c311ed863a0a580a820a0d;28154500
670cb260a7c311edaf540a580a800617;28154600
67144c4a456911ee8ad90a580a830e17;12151134
671f5003a7c311edaf540a580a800617;28154700
673cc315a7c311edaf540a580a800617;28154800
675c5907a7c311edaf540a580a800617;28155108
6779303da7c311ed863a0a580a820a0d;28155144
677ee016a70011ed863a0a580a820a0d;FB-ER
67925d8fa7c311ed863a0a580a820a0d;28155145
67a59771a7c311ed863a0a580a820a0d;28155146
67d5d4a39eec11ec8e440a580a830a81;FB-PO-03
6828ad9e4f5611eb8c310a580a8103e2;OBR-101-SHOPS
68299abe6f0511edad300a580a800632;FB-MA-07
68600d6aa7c311edaf540a580a800617;28155147
687d325ea7c311edaf540a580a800617;28156101
689acce6a7c311ed863a0a580a820a0d;28156106
68ba6272a7c311edaf540a580a800617;28156110
68cfbf9da7c311ed863a0a580a820a0d;28156121
68e85044a7c311edaf540a580a800617;28156122
68f14f06995411ec9eb30a580a800b80;FB-MR-01
6907e6a2a7c311ed863a0a580a820a0d;28157101
691ea28aa7c311edaf540a580a800617;28157102
69344dd8a7c311ed863a0a580a820a0d;28157103
695542eda7c311edaf540a580a800617;28157104
69712fcba7c311ed863a0a580a820a0d;28157900
6985540da7c311ed863a0a580a820a0d;28158100
6997ba4538e911edad300a580a800632;FB-EU-04
69a055afa7c311edaf540a580a800617;28160000
69b7dca8962b11ec9eb30a580a800b80;18151111
69bc1b7fa7c311ed863a0a580a820a0d;28170000
69d2b055a7c311edaf540a580a800617;28180000
69d3c4d3b14111ed9c8c0a580a800617;BE-HUB-PHO
69ebb704a7c311ed863a0a580a820a0d;28191000
69f45457962c11ec8e440a580a830a81;18160000
6a08b477a7c311edaf540a580a800617;28201000
6a25285a962c11ec8e440a580a830a81;18170000
6a28c006a7c311ed863a0a580a820a0d;28202000
6a48f1c9a7c311edaf540a580a800617;28211000
6a49c733962c11ec9eb30a580a800b80;18180000
6a65a1f8a7c311ed863a0a580a820a0d;28212000
6a7b1066962c11ec9eb30a580a800b80;18191000
6a8389cba7c311edaf540a580a800617;28213000
6a889171bb1f11ef8ff80a580a8114ef;29157107
6a8aa687eff911ed80890a580a80065c;ER-SHP-LUX
6aa0fd4aa7c311ed863a0a580a820a0d;28217000
6ab6f64ca7c311ed863a0a580a820a0d;28221001
6ad0985da7c311edaf540a580a800617;28221002
6ae4159cb13c11ed9c8c0a580a800617;SV-HOS
6aef445ea7c311ed863a0a580a820a0d;28221003
6b0d5341a7c311edaf540a580a800617;28221004
6b13f50e962c11ec9eb30a580a800b80;18201000
6b2c25e3a7c311edaf540a580a800617;28221005
6b36bf51962c11ec9eb30a580a800b80;18202000
6b40bfc3a7c311ed863a0a580a820a0d;28221006
6b595065a7c311edaf540a580a800617;28221007
6b6c274d962c11ec8e440a580a830a81;18211000
6b787195a7c311ed863a0a580a820a0d;28221008
6b9918f7a7c311ed863a0a580a820a0d;28221009
6bb4c8f4962c11ec9eb30a580a800b80;18212000
6bb998d7a7c311edaf540a580a800617;28221010
6bd202d9a7c311edaf540a580a800617;28221011
6be4525ba7c311edaf540a580a800617;28221012
6beb9fd7e20211eea14f0a580a830e8f;22150912
6c023b09a7c311ed863a0a580a820a0d;28221013
6c1f387fa7c311edaf540a580a800617;28222001
6c2231a6a6cd11edaf540a580a800617;FB-SV-07
6c3dbd01a7c311edaf540a580a800617;28222002
6c4d2653a7c311edaf540a580a800617;28222003
6c606035a7c311edaf540a580a800617;28230000
6c796677a7c311edaf540a580a800617;28250000
6d0f6c5d962b11ec8e440a580a830a81;18155115
6d46b39c962c11ec9eb30a580a800b80;18213000
6d885081962c11ec9eb30a580a800b80;18214000
6dd278f0962c11ec8e440a580a830a81;18221001
6e683e21a6ff11edaf540a580a800617;FB-ER-03
6ea63900962b11ec8e440a580a830a81;18155116
6ec4bd40962b11ec9eb30a580a800b80;18157101
6f7f6902b6b511ed863a0a580a820a0d;13106300
6f81e674238211f0bf700a580a811409;24104100
6f8c447e569611eda34f0a580a820c1d;FB-SC-05
6f9ab1477fe211efb7cb0a580a8310f1;FB-AX-01
6fce8518f32c11eebf460a580a810ef1;28156103
700df0cdc4cf11eebf460a580a810ef1;FB-GR-04
70297f5d336311eda34f0a580a820c1d;EU-SHP-FOU
7068006d465211edad300a580a800632;SE-LAU
70bbf9a3962b11ec8e440a580a830a81;18157102
72022bb4f94f11ec86e50a580a82031b;19217000
72d01c72c84211eb8d6f0a580a80024a;24101000
73030c189eed11ec9eb30a580a800b80;FB-PO-07
730a5f2449e511eba5fb0a580a830140;29100000
73134b202a1411edad300a580a800632;24154800
73ddf4d8464f11edad300a580a800632;MA-SHP-FOU
7412120938e911edad300a580a800632;FB-EU-05
74707626962b11ec8e440a580a830a81;18157103
749ae189962b11ec8e440a580a830a81;18157104
74f2287ba39e11ec8e440a580a830a81;MR-LAU
754a44b8bac111eebf460a580a810ef1;FB-SP-04
7662a4d2b14111ed9c8c0a580a800617;BE-HUB-INT
76e08bcc962b11ec8e440a580a830a81;18157900
76ed2450a6ce11edaf540a580a800617;FB-FA-06
76faa6e3a70011ed863a0a580a820a0d;FB-DI
778cd434e7ce11ecbb910a580a830630;EU
77a82fdb6eff11eda34f0a580a820c1d;FB-MA-01
78b4bccf579f11ecb5370a580a830b37;29156113
78e9c2ed0f9311f0952b0a580a800e0e;24218000
78ebd4cd465111edad300a580a800632;SC-ART
78ecdb6bc4e411eebf460a580a810ef1;FB-AX
7906ebd04a4c11edad300a580a800632;FB-SE-04
79722d09f94811ecbb910a580a830630;22158100
79f0df6f4a3e11eda34f0a580a820c1d;FB-SE-01
79f4b299c8fe11ebabf50a580a810864;SH-ANC-OTH
79fb978ce20111eea14f0a580a830e8f;22150905
7a49a001e79a11efb9c10a580a821599;15251000
7a742d30149211f0ab610a580a820e10;33150917
7aa850224f5411eb8c310a580a8103e2;VI-HUB-PHO
7ad7c6b661cf11ee9a260a580a83120e;14154800
7bc2972b07f711edad300a580a800632;FB-MA
7bd3783da38f11ec8e440a580a830a81;MR-SHP-FOU
7be231205eca11ee87160a580a810e07;20150906
7c2b9b7740cd11ee8ad90a580a830e17;12101000
7c4bcdcc40cd11ee9da30a580a811419;12102000
7c6cea6040cd11ee9da30a580a811419;12103000
7c8861a440cd11ee9da30a580a811419;12103100
7ca7d08740cd11ee9da30a580a811419;12103200
7cc7185a40cd11ee9da30a580a811419;12103300
7ceca1c040cd11ee9da30a580a811419;12103400
7cee7c50465211eda34f0a580a820c1d;SE-HOS
7d08498806ac11edad300a580a800632;FB-EU
7d099f7140cd11ee8ad90a580a830e17;12103500
7d0d2ef30c3111edad300a580a800632;FB-SE
7d26011540cd11ee8ad90a580a830e17;12103700
7d3da7c840cd11ee8ad90a580a830e17;12103800
7d559cc440cd11ee9da30a580a811419;12104000
7d7029a740cd11ee9da30a580a811419;12105000
7d8a1a1b40cd11ee8ad90a580a830e17;12106100
7d94ea6638e911edad300a580a800632;FB-EU-06
7d9f4fcf40cd11ee8ad90a580a830e17;12106200
7db7b9fb40cd11ee9da30a580a811419;12106300
7dcfd5b240cd11ee8ad90a580a830e17;12120000
7de3abd540cd11ee8ad90a580a830e17;12131000
7dfa8f3840cd11ee8ad90a580a830e17;12132000
7e0c427b40cd11ee8ad90a580a830e17;12133100
7e109174bb1f11ef8ff80a580a8114ef;31157107
7e2066bf40cd11ee8ad90a580a830e17;12133200
7e35003240cd11ee8ad90a580a830e17;12134100
7e4999ab40cd11ee8ad90a580a830e17;12140000
7e5e333640cd11ee9da30a580a811419;12150101
7e7a6db440cd11ee8ad90a580a830e17;12150102
7e8fa36840cd11ee8ad90a580a830e17;12150104
7ea2b63b40cd11ee8ad90a580a830e17;12150117
7eb7ebee40cd11ee8ad90a580a830e17;12150127
7ecfe0d340cd11ee9da30a580a811419;12150132
7eeabbc140cd11ee8ad90a580a830e17;12150155
7f0129f940cd11ee8ad90a580a830e17;12150183
7f19e22140cd11ee8ad90a580a830e17;12150184
7f2af988c9e111eca0db0a580a8202e7;29150185
7f3643d840cd11ee9da30a580a811419;12150258
7f54c84440cd11ee8ad90a580a830e17;12150273
7f6a250b40cd11ee8ad90a580a830e17;12150274
7f7ff71240cd11ee9da30a580a811419;12150275
7f9ef0b140cd11ee8ad90a580a830e17;12150276
7fb781d840cd11ee9da30a580a811419;12150277
7fd8292740cd11ee8ad90a580a830e17;12150278
7fed5edb40cd11ee8ad90a580a830e17;12150279
80057acf40cd11ee9da30a580a811419;12150280
800d97926f0411edad300a580a800632;FB-MA-04
8017a3bca6ce11edaf540a580a800617;FB-FA-07
80244d7540cd11ee9da30a580a811419;12150281
8035ac2aa05811ec8e440a580a830a81;MU-SHP-RET
803f4f7340cd11ee8ad90a580a830e17;12150282
8052b06940cd11ee8ad90a580a830e17;12150283
806e75e440cd11ee9da30a580a811419;12150284
8088dbbe40cd11ee9da30a580a811419;12150285
80a1bad840cd11ee8ad90a580a830e17;12150286
80b765bd40cd11ee8ad90a580a830e17;12150900
80d0931040cd11ee8ad90a580a830e17;12150901
80d2e1645ecb11ee9a260a580a83120e;20150910
80e235f4c4e411eebf460a580a810ef1;FB-OX
80eec97340cd11ee8ad90a580a830e17;12150902
810314c640cd11ee8ad90a580a830e17;12150903
8116c3db40cd11ee8ad90a580a830e17;12150904
812b846540cd11ee9da30a580a811419;12150905
8146113e40cd11ee8ad90a580a830e17;12150906
815af8d340cd11ee8ad90a580a830e17;12150907
815cbddde20011eea14f0a580a830e8f;22150900
8170a3b840cd11ee8ad90a580a830e17;12150908
818452cc40cd11ee8ad90a580a830e17;12150909
819da73040cd11ee8ad90a580a830e17;12150910
81a00a28a39011ec9eb30a580a800b80;MU-SPA
81b2b5cb40cd11ee9da30a580a811419;12150911
81c80331bac011eebf460a580a810ef1;FB-SP
81d0770840cd11ee8ad90a580a830e17;12150912
81e6971b40cd11ee8ad90a580a830e17;12150913
81fb7e9e40cd11ee9da30a580a811419;12150914
821484e140cd11ee9da30a580a811419;12150915
82271c7dcde811ebabf50a580a810864;FB-SH-01
8233307440cd11ee9da30a580a811419;12150916
8248180840cd11ee9da30a580a811419;12151107
8261e1a140cd11ee8ad90a580a830e17;12151108
827828c440cd11ee8ad90a580a830e17;12151109
828d376740cd11ee8ad90a580a830e17;12151135-DELETE
8298ba9c2cc911ee8ad90a580a830e17;13150257
82a1f7e140cd11ee9da30a580a811419;12151136-DELETE
82c0555c40cd11ee8ad90a580a830e17;12151900
82d50674c4ce11eea14f0a580a830e8f;FB-GR
82d982af40cd11ee8ad90a580a830e17;12151901
82ef549b40cd11ee9da30a580a811419;12152101
8307487640cd11ee8ad90a580a830e17;12152102
831ec81a40cd11ee8ad90a580a830e17;12152103
833424de40cd11ee8ad90a580a830e17;12153100
83350b12eff911ed80890a580a80065c;ER-SHP-FOU
8349a8a440cd11ee9da30a580a811419;12154100
8350d535bcd211ed863a0a580a820a0d;11156108
83671bb740cd11ee9da30a580a811419;12154200
83837d5a40cd11ee9da30a580a811419;12154300
8399012d40cd11ee9da30a580a811419;12154400
83b2559440cd11ee8ad90a580a830e17;12154500
83cdccd040cd11ee9da30a580a811419;12154600
83e1ea47b6b511ed9c8c0a580a800617;18106300
83e7484340cd11ee9da30a580a811419;12154700
83edbf07b14111ed9c8c0a580a800617;BE-SPA
83fc0988e79911ef8ff80a580a8114ef;10251000
83fd1a3840cd11ee8ad90a580a830e17;12155108
8405336e456911ee8ad90a580a830e17;12151135
840ffe94605211ef82bd0a580a831186;FB-OX-01
84181c4b40cd11ee8ad90a580a830e17;12155163
842ae0f640cd11ee9da30a580a811419;12155164
843895b35a7b11ebbd3d0a580a8002db;FB-VI-01
844bd67940cd11ee9da30a580a811419;12155165
8466d88d40cd11ee9da30a580a811419;12156101
847ecd6040cd11ee8ad90a580a830e17;12156126
8495d7d440cd11ee8ad90a580a830e17;12157101
84a911b540cd11ee9da30a580a811419;12157102
84c3296840cd11ee9da30a580a811419;12157103
84c4d2f1c4cf11eebf460a580a810ef1;FB-GR-05
84db6c5c40cd11ee9da30a580a811419;12157104
84f2019f40cd11ee9da30a580a811419;12157900
